index,MJ_2005,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,MJ_biocyc,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
1338,MJ1208,hypothetical protein >> family with PH1824/MTH1376/AF0050,1151380,1152597,2.5.1.6,@, ,MJ_RS06460,methionine adenosyltransferase, ,1151375,1152595, ,P,0
1340,-, , , , ,@, ,MJ_RS09640,site-specific DNA-methyltransferase, ,1153254,1153487, ,P,0
1343,MJ1211,hypothetical protein >> family with PH1307,1155292,1154945, ,@, ,MJ_RS06480,hypothetical protein, ,1154937,1155566,"opposite strand, 274 nucleotides difference",P,1
1345,MJ1213,hypothetical protein >> family with MJ0123,1156522,1156193, ,@,25159620,MJ_RS06490,selecase, ,1156185,1156517,opposite strand,P,1
1382,MJ1247,hypothetical protein >> family with AF1796/PH1938/MTH249/MTH1546,1190156,1190686,5.3.1.27,√,11839305,MJ_RS06670,6-phospho-3-hexuloisomerase,hxlB,1190142,1190684, ,P,0
1384,MJ1249,hypothetical protein >> family with MTH580/AF0229/,1191369,1192451,1.4.1.24,√,15182204,MJ_RS06680,3-dehydroquinate synthase II,aroB',1191364,1192449, ,P,0
1386,MJ1250,hypothetical protein >> family with PH1124/MTH552/AF0403,1192975,1193733,2.5.1.41,√, ,MJ_RS06690,geranylgeranylglyceryl/heptaprenylglyceryl phosphate synthase, ,1192970,1193731, ,P,0
1387,-, , , , ,@, ,MJ_RS06695,class I SAM-dependent methyltransferase, ,1193746,1194447, ,P,0
1393,MJ1256,hypothetical protein,1198622,1199545,2.7.8.28,√, ,MJ_RS06720,2-phospho-L-lactate transferase, ,1198608,1199543, ,P,0
1411,MJ1273,hypothetical protein >> family with PH0728/AF1611/MJ0675,1216638,1217687,2.5.1.128,√, ,MJ_RS06810,N(4)-bis(aminopropyl)spermidine synthase, ,1216633,1217685, ,P,1
1423,MJ1282.1,conserved hypothetical protein >> family with MJ0902/AF0936,1230527,1229754, ,@, ,MJ_RS06860,prepilin peptidase, ,1229746,1230510,opposite strand,P,0
1439,MJ1295,hypothetical protein >> family with MTH576/AF1550/PH1316,1243502,1242849, ,@, ,MJ_RS06930,histidinol phosphate phosphatase domain-containing protein, ,1242839,1243495,opposite strand,P,0
1500,MJ1351.1,hypothetical protein-[Archaeoglobus fulgidus],1301019,1299934, ,@, ,MJ_RS07225,glutamine amidotransferase family protein, ,1299924,1301012,opposite strand,P,0
1510,MJ1361,hypothetical protein >> family with MTH1670/MJ0768,1310357,1311232,6.3.2.31,√,12867481,MJ_RS07280,coenzyme F420-0L-glutamate ligase, ,1310350,1311228, ,P,0
1514,MJ1364,hypothetical protein >> family with AF1677/PH1538/MTH1529/MJ0588,1313434,1314621,5.4.99.27,√, ,MJ_RS07300,tRNA pseudouridine(13) synthase TruD,truD,1313427,1314617, ,P,0
1537,MJ1385,hypothetical protein >> family with PH0461/AF0751/MTH1113,1333743,1333207,2.1.1.206,√, ,MJ_RS07410,tRNA (cytidine(56)-2'-O)-methyltransferase, ,1333197,1333736,opposite strand,P,0
1543,MJ1390,hypothetical protein >> family with MJ0668 and N-terminus of MJ0855,1338339,1338013,2.7.7.6,√, ,MJ_RS07430,DNA-directed RNA polymerase subunit I,rpoI,1338003,1338332,opposite strand,P,0
1604,MJ1445,hypothetical protein,1414462,1414860, ,@, ,MJ_RS07730,hypothetical protein, ,1414326,1414856,136 nucleotides difference,P,1
1609,MJ1450,hypothetical protein >> family with MTH853,1419701,1420813, ,@, ,MJ_RS07755,hypothetical protein, ,1419694,1420809, ,P,1
1628,MJ1469,hypothetical protein >> family with MJ0431/MJ1400,1440000,1440281, ,@, ,MJ_RS07850,hypothetical protein, ,1440050,1440277,50 nucleotides difference,P,1
1629,MJ1469.1,hypothetical protein >> family with MJ0027,1440267,1440731, ,@, ,MJ_RS07855,archaeosortase D,artD,1440267,1440731, ,P,0
1637,MJ1477,hypothetical protein,1447502,1448539, , ,14679218,MJ_RS07895,"endo alpha-1,4 polygalactosaminidase", ,1447495,1448535, ,P, 
1649,MJ1488,hypothetical protein-[Pyrococcus furiosus],1460317,1461495, ,@, ,MJ_RS07955,hypothetical protein, ,1460310,1461491, ,P,1
1672,MJ1510,hypothetical protein >> family with PH1069/PH1887/AF2059,1483086,1482508,2.1.1.282,√, ,MJ_RS08065,tRNA(Phe) 7-((3-amino-3-carboxypropyl)-4-demethylwyosine(37)-N(4))-methyltransferase,taw3,1482498,1483079,opposite strand,P,0
1676,MJ1514,hypothetical protein >> family with PH0828,1489721,1490080,4.3.2.-,√, ,MJ_RS08085,gamma-glutamylcyclotransferase, ,1489714,1490076, ,P,0
1749,MJ1582,hypothetical protein /belongs to the YBL055C/YJJV family >> family with MTH233/PH1208/,1556692,1557429,3.1.-.-,√, ,MJ_RS08440,TatD family hydrolase, ,1556676,1557425, ,P,0
1750,MJ1583,hypothetical protein >> family with PH1056/AF0241/MTH1797/AF0433,1557432,1557809, , , ,MJ_RS08445,tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO,tsaA,1557425,1557805, ,P,0
1760,MJ1593,hypothetical protein >> family with MTH169/RPH01802/AF1941,1565350,1565598, , , ,MJ_RS08490,phosphoribosylformylglycinamidine synthase subunit PurS,purS,1565343,1565594, ,P, 
1768,MJ1600,hypothetical protein >> family with MTH832/PH0343/AF1740,1573003,1573533, , , ,MJ_RS08525,"CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase", ,1572996,1573529, ,P, 
1772,MJ1604,hypothetical protein >> family with PH1645,1578694,1577309, , , ,MJ_RS08545,ADP-specific phosphofructokinase,pfkC,1577299,1578675, ,P, 
1781,MJ1613,hypothetical protein >> family with PH0814/AF1400,1589823,1589059, , , ,MJ_RS08590,adenosylcobinamide amidohydrolase, ,1589049,1589816,opposite strand,P, 
1808,MJ1640,hypothetical protein >> family with AF1056/PH1401,1621672,1621058, , , ,MJ_RS08730,tRNA (pseudouridine(54)-N(1))-methyltransferase TrmY,trmY,1621048,1621665,opposite strand,P, 
1819,MJ1651,hypothetical protein-[Helicobacter pylori] >> family with AF0461/PH0463/,1633408,1632632, , , ,MJ_RS08785,S-adenosyl-l-methionine hydroxide adenosyltransferase family protein, ,1632622,1633401,opposite strand,P, 
5,MJ0004,similar to activator of (R)-2-hydroxyglutaryl-CoA dehydratase >> family with MJ0800,5378,6106, , , ,MJ_RS00025,hypothetical protein, ,5378,6109, ,P, 
85,MJ0078,putative NADH dehydrogenase subunit [?],72674,72054, , , ,MJ_RS00390,hypothetical protein, ,72051,72674,opposite strand,P, 
93,MJ0086,similar to acetylserotonin N-methyltransferase,80788,81903, , , ,MJ_RS00430,hypothetical protein, ,80788,81906, ,P, 
133,MJ0120,similar to urease accessory protein ureG,117070,116372, , , ,MJ_RS00620,hypothetical protein, ,116369,117070,opposite strand,P, 
221,MJ0198,similar to enolase >> family with MJ0232,191318,192259, , , ,MJ_RS01035,hypothetical protein, ,191315,192259, ,P, 
239,MJ0215,protein-tyrosine phosphatase /96% similar to MJECL20,205555,205190, , , ,MJ_RS01125,hypothetical protein, ,205184,205633,"opposite strand, 78 nucleotides difference",P, 
435,MJ0397,"DNA-dependent RNA polymerase, subunit E'",358550,357990,2.7.7.6, , ,MJ_RS02085,DNA-directed RNA polymerase,rpoE,357984,358547,"opposite strand, same catalytic activity, in biocyc annotation no subunit info",P, 
602,MJ0551,similar to nitrite reductase,487920,487108, , , ,MJ_RS02910,hypothetical protein, ,487102,487917,opposite strand,P, 
623,MJ0571,aspartokinase I alpha and beta subunits,508401,509819,2.7.2.4, , ,MJ_RS03010,aspartate kinase, ,508398,509819,"same catalytic activity, no subunit info in biocyc",P, 
672,MJ0613,similar to endonuclease III >> family with MJ1434,544997,543939,4.2.99.18, , ,MJ_RS03245,DUF123 domain-containing protein, ,543933,544967,opposite strand,P, 
676,MJ0617,"fumarate hydratase, beta subunit",547001,547585,4.2.1.2, , ,MJ_RS03265,fumarate hydratase C-terminal domain-containing protein, ,546998,547585,"same catalytic function, same substrate, no subunit info in biocyc, annotation in 2005 more informational",P, 
695,MJ0635,putative modification methylase-[Lactococcus lactis],564799,565638, , , ,MJ_RS03360,hypothetical protein, ,564787,565638, ,P, 
719,MJ0658,"tungsten formylmethanofuran dehydrogenase, subunit C related >> family with MJ1171/MJ1350",584563,585477,1.2.99.5, , ,MJ_RS03470,hypothetical protein, ,584521,585477, ,P, 
740,MJ0679,"transketolase, subunit B",606237,605290,2.2.1.1, , ,MJ_RS03575,transketolase family protein, ,605284,606234,"opposite strand, same catalytic activity, no subunit info in biocyc",P, 
742,MJ0681,"transketolase, subunit A",607829,607008,2.2.1.1, , ,MJ_RS03585,transketolase, ,607002,607826,"opposite strand, same catalytic activity, no subunit info in biocyc",P, 
801,MJ0726,"coenzyme F420-reducing hydrogenase, gamma subunit >> family with MJ0031/MJ119",659511,658864, 1.12.99.1, , ,MJ_RS03875,4Fe-4S binding protein, ,658858,659508,"opposite strand, EC number has changed to EC 1.12.98.1, ""4Fe-4S cluster binding"" in both annotations, no subunit info in biocyc, !?possible operon?!",P, 
833,MJ0757,"hypothetical protein, putative thymidylate synthase >> family with AF2108/AF1307/MTH601/AF1687/MTH1356/MJ0575/MJ0838",682118,681426, , , ,MJ_RS04040,DUF166 domain-containing protein, ,681420,682154,"opposite strand, domain of unknown function ",P, 
872,MJ0792.1,putative NADH dehydrogenase 1,715848,716336, , , ,MJ_RS04230,hypothetical protein, ,715848,716336, ,P, 
876,MJ0795.1,putative NADH-ubiquinone oxidoreductase >> family with MJ1249.1/MJ0785.1/MJ0210.1,719006,719518, , , ,MJ_RS04250,hypothetical protein, ,719006,719518, ,P, 
927,MJ0836,putative precorrin-3 methyltransferase >> family with AF1105/MTH1403,762788,762432, , , ,MJ_RS04480,hypothetical protein, ,762426,762785,opposite strand,P, 
1237,MJ1117,similar to N-terminus of glucose-1-phosphate thymidylyltransferase # molybdenum cofactor biosynthesis related protein >> family,1058452,1059039, , , ,MJ_RS05975,TIGR00454 family protein, ,1058447,1059037, ,P, 
1281,MJ1157,putative GMP synthase >> family with PH1680/AF1595/PH0300/MTH1742/MTH1186/AF1321/MJ0830/MJ1599/MJ1478/MJ0485,1097715,1098638, , , ,MJ_RS06190,TIGR00269 family protein, ,1097722,1098636,swap with MJ1157,P, 
1315,MJ1189,putative NADH-ubiquinone oxidoreductase subunit >> family with MJ0233/MTH1192,1128910,1128062, , , ,MJ_RS06345,DUF4013 domain-containing protein, ,1128054,1128905,"opposite strand, domain of unknown function ",P, 
1385,MJ1249.1,putative NADH-ubiquinone oxidoreductase >> family with MJ1249.1/MJ0785.1/MJ0210.1,1192456,1192956, , , ,MJ_RS09510,hypothetical protein, ,1192690,1192956,234 nucleotides difference,P, 
1389,MJ1252,putative (quinone) methyltransferase >> family with MJ1123/MJ0638,1194452,1193754, , , ,-, , , , , ,C, 
1394,MJ1257,putative methyltransferase /some similarity with MJ0438,1199545,1200591, , , ,MJ_RS06725,hypothetical protein, ,1199540,1200589, ,P, 
1462,MJ1318,similar to ATP-dependent protease LA,1264792,1263065,3.4.21.53, , ,MJ_RS07045,hypothetical protein, ,1263055,1264842,"opposite strand, 50 nucleotides difference",P, 
1498,MJ1350,"similar to tungsten formylmethanofuran dehydrogenase, subunit C >> family with MJ1171/MJ0658",1298229,1297456,1.2.99.5, , ,MJ_RS07215,hypothetical protein, ,1297446,1298222,"opposite strand, EC number has changed to EC 1.2.7.12",P, 
6,MJ0005,"formate dehydrogenase, beta subunit",7250,6114,1.2.1.2, , ,MJ_RS00030,"Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C-terminal domain", ,6111,7250,"opposite strand, same catalytic activity, different substrate",P, 
7,MJ0006,"formate dehydrogenase, alpha subunit >> family with MJ1353",8474,7341,1.2.1.2, , ,MJ_RS00035,molybdopterin-dependent oxidoreductase, ,7338,8474,opposite strand ,P, 
8,MJ0007,"similar to 2-hydroxyglutaryl-CoA dehydratase, subunit beta",8887,1000,4.2.1.-, , ,MJ_RS00040,2-hydroxyacyl-CoA dehydratase subunit D, ,8884,10005,different subunit,P, 
9,MJ0008,hypothetical protein [remote similarity to endonuclease IV family] >> family with MJ1311/MJ1614,10144,10734, , , ,MJ_RS00045,sugar phosphate isomerase/epimerase, ,10075,10737, ,P, 
11,MJ0010,similar to phosphonopyruvate decarboxylase >> family with MJ1612,11581,12864, , , ,MJ_RS00055,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",apgM,11581,12867, ,P, 
18,MJ0015,similar to the N-terminus of histidinol-phosphatase >> family,15607,15804, , , ,MJ_RS00075,HAD-IIIA family hydrolase, ,15607,15774,different catalytic activity,PSEUDO, 
23,MJ0019,glutamyl-tRNA (Gln) amidotransferase subunit B related protein (gatB-1) >> family with MJ0160,21121,19232, , , ,MJ_RS00095,Glu-tRNA(Gln) amidotransferase subunit GatE,gatE,19229,21121,"opposite strand, different subunit",P, 
24,MJ0020,L-asparaginase,22401,21151,3.5.1.1, , ,MJ_RS00100,Glu-tRNA(Gln) amidotransferase subunit GatD,gatD,21148,22401,"opposite strand, different catalytic activity",P, 
30,MJ0026,similar to proliferating-cell nucleolar antigen,27955,27137, , , ,MJ_RS00130,NOL1/NOP2/sun family putative RNA methylase, ,27134,27931,"opposite strand, different catalytic activity",P, 
45,MJ0041,conserved zinc-finger protein >> family with /MTH1322/PH0962/AF1152,41838,40477, , , ,MJ_RS00205,tRNA pseudouridine(54/55) synthase Pus10, ,40474,41790,"opposite strand, RNA binding https//www.uniprot.org/uniprot/Q3MIT2",P, 
48,MJ0044,similar to acetyl-glutamate kinase >> family with MJ0069,45899,45120,2.7.2.8, , ,MJ_RS00220,Isopentenyl phosphate kinase,MJ0044,45117,45899,"opposite strand, same catalytic activity, different substrate, !! protein name in biocyc given from 2005 !!",P, 
51,MJ0047,similar to Cleavage and Polyadenylation Specifity Factor >> family with MJ0162/ MJ1236,48656,47373, , , ,MJ_RS00235,MBL fold metallo-hydrolase, ,47370,48656,opposite strand,P, 
56,MJ0050,glutamate decarboxylase >> family,52237,51050,4.1.1.15, , ,MJ_RS00255,tyrosine decarboxylase MfnA,mfnA,51047,52228,"opposite strand, same catalytic activity, different substrate ",P, 
58,MJ0052,putative sulfurtransferase,53374,52709, , , ,MJ_RS00265,selenouridine synthase SelU-like subunit, ,52706,53374,opposite strand,P, 
59,MJ0053,hypothetical ATP-binding protein,54041,53388, , , ,MJ_RS00270,selenouridine synthase SelU-like subunit, ,53385,54041,opposite strand,P, 
68,MJ0062,member of the /SUA5/YRDC/YCIO/YWLC protein family,60618,61238, , , ,MJ_RS00315,threonylcarbamoyl-AMP synthase, ,60618,61241, ,P, 
86,MJ0079,putative methanol dehydrogenase regulator moxR >> family with MJ0812,73806,72667, , , ,MJ_RS00395,AAA family ATPase, ,72664,73794,opposite strand ,P, 
88,MJ0081,"methyl coenzyme M reductase II, beta subunit >> family with MJ0842",74670,76010,1.8.-.-, , ,MJ_RS00405,coenzyme-B sulfoethylthiotransferase subunit beta,mcrB,74670,76013,"different catalytic activity, different substrate, !! same subunit !!",P, 
89,MJ0082,"methyl coenzyme M reductase II, gamma subunit >> family with MJ0845",76026,76823,1.8.-.-, , ,MJ_RS00410,coenzyme-B sulfoethylthiotransferase subunit gamma,mcrG,76026,76826,"different catalytic activity, different substrate, !! same subunit !!",P, 
90,MJ0083,"methyl coenzyme M reductase II, alpha subunit >> family with MJ0846",76826,78481,1.8.-.-, , ,MJ_RS00415,coenzyme-B sulfoethylthiotransferase subunit alpha,mcrA,76826,78484,"different catalytic activity, different substrate, !! same subunit !!",P, 
100,MJ0092,"bifunctional protein [N-terminal 211 aa, homolog of fumarate reductase; C-terminal portion, homolog of Methanosarcina-type heterodisulfide reductase] >> family with MJ0743/MJ0863",86613,88079,1.3.1.6, , ,MJ_RS00460,succinate dehydrogenase/fumarate reductase iron-sulfur subunit, ,86613,88082,"fumarate reductase activity in both annotations, bifunctional protein in 2005",P, 
111,MJ0102,similar to phenylacrylic acid decarboxylase,97053,96502, , , ,MJ_RS00510,UbiX family flavin prenyltransferase, ,96499,97053,opposite strand,P, 
123,MJ0112,"carbon monoxide dehydrogenase, Co/Fe-S gamma subunit",110157,108694, , , ,MJ_RS00570,acetyl-CoA decarbonylase/synthase complex subunit gamma,cdhE,108691,110157,"opposite strand, different catalytic activity, different substrate, !! same subunit !!",P, 
124,MJ0113,"carbon monoxide dehydrogenase, Co/Fe-S delta subunit",111545,110331, , , ,MJ_RS00575,acetyl-CoA decarbonylase/synthase complex subunit delta,cdhD,110328,111545,"opposite strand, different catalytic activity, different substrate, !! same subunit !!",P, 
135,MJ0122,"archaeal translation initiation factor, aIF-2B, subunit II >> family with MJ0454",119097,118234, , , ,MJ_RS00630,"ribose 1,5-bisphosphate isomerase", ,118231,119136,"opposite strand, different catalytic activity, different molecular function",P, 
149,MJ0134,protein-beta-aspartate methyltransferase,130414,129569,2.1.1.77, , ,MJ_RS00695,tRNA (adenine(57)-N(1)/adenine(58)-N(1))-methyltransferase TrmI,trmI,129564,130412,"opposite strand, same catalytic activity, different substrate",P, 
158,MJ0140,similar to the N-terminus of sirohaem synthase [probable NADH-oxidoreductase],138934,139539, , , ,MJ_RS00735,bifunctional precorrin-2 dehydrogenase/sirohydrochlorin ferrochelatase, ,138920,139540,"similar substrates, different catalytic activity, 2005 one substrate, biocyc two substrates",P, 
171,MJ0153,"carbon monoxide dehydrogenase, alpha subunit",149784,152105,1.2.99.2, , ,MJ_RS00795,CO dehydrogenase/acetyl-CoA synthase complex subunit epsilon,cdhA,149782,152106,"EC number has changed to EC 1.2.7.4, same catalytic activity, different substrate, different subunit",P, 
172,MJ0154,"carbon monoxide dehydrogenase, beta subunit",152152,152589,1.2.99.2, , ,MJ_RS00800,CO dehydrogenase/acetyl-CoA synthase complex subunit epsilon, ,152150,152590,"EC number has changed to EC 1.2.7.4, same catalytic activity, different substrate, different subunit",P, 
183,MJ0162,similar to Cleavage and Polyadenylation specificity factor (CPSF) >> family with MJ0047/MJ1236,165579,166799, , , ,MJ_RS00855,MBL fold metallo-hydrolase, ,165534,166799, ,P, 
186,MJ0165,similar to air-carboxylase,169394,168627, , , ,MJ_RS00870,nickel pincer cofactor biosynthesis protein LarB,larB,168621,169391,"opposite strand, different catalytic activity",P, 
196,MJ0175,similar to Translin associated protein X (TRAX),178098,177475, , , ,MJ_RS00920,haloacid dehalogenase, ,177469,178086,opposite strand,P, 
224,MJ0201,hypothetical phosphatase >> family with MJ0374,193486,193007, , , ,MJ_RS01050,DedA family protein, ,193001,193483,"opposite strand, different catalytic activity, annotation in biocyc -> ""integral component of membrane""",P, 
